"t_stamp","boucherville/deck shop/line 51/standard/status"
"2024-03-23 01:16:47.518","2.0"
"2024-03-23 01:18:47.518","2.0"
"2024-03-23 01:20:47.518","2.0"
"2024-03-23 01:22:47.518","2.0"
"2024-03-23 01:24:47.518","2.0"
"2024-03-23 01:26:47.518","2.0"
"2024-03-23 01:28:47.518","2.0"
"2024-03-23 01:30:47.518","2.0"
"2024-03-23 01:32:47.518","2.0"
"2024-03-23 01:34:47.518","2.0"
"2024-03-23 01:36:47.518","2.0"
"2024-03-23 01:38:47.518","2.0"
"2024-03-23 01:40:47.518","2.0"
"2024-03-23 01:42:47.518","2.0"
"2024-03-23 01:44:47.518","2.0"
"2024-03-23 01:46:47.518","2.0"
"2024-03-23 01:48:47.518","2.0"
"2024-03-23 01:50:47.518","2.0"
"2024-03-23 01:52:47.518","2.0"
"2024-03-23 01:54:47.518","2.0"
"2024-03-23 01:56:47.518","2.0"
"2024-03-23 01:58:47.518","2.0"
"2024-03-23 02:00:47.518","2.0"
"2024-03-23 02:02:47.518","2.0"
"2024-03-23 02:04:47.518","2.0"
"2024-03-23 02:06:47.518","2.0"
"2024-03-23 02:08:47.518","2.0"
"2024-03-23 02:10:47.518","2.0"
"2024-03-23 02:12:47.518","2.0"
"2024-03-23 02:14:47.518","2.0"
"2024-03-23 02:16:47.518","2.0"
"2024-03-23 02:18:47.518","2.0"
"2024-03-23 02:20:47.518","2.0"
"2024-03-23 02:22:47.518","2.0"
"2024-03-23 02:24:47.518","2.0"
"2024-03-23 02:26:47.518","2.0"
"2024-03-23 02:28:47.518","2.0"
"2024-03-23 02:30:47.518","2.0"
"2024-03-23 02:32:47.518","2.0"
"2024-03-23 02:34:47.518","2.0"
"2024-03-23 02:36:47.518","2.0"
"2024-03-23 02:38:47.518","2.0"
"2024-03-23 02:40:47.518","2.0"
"2024-03-23 02:42:47.518","2.0"
"2024-03-23 02:44:47.518","2.0"
"2024-03-23 02:46:47.518","2.0"
"2024-03-23 02:48:47.518","2.0"
"2024-03-23 02:50:47.518","2.0"
"2024-03-23 02:52:47.518","2.0"
"2024-03-23 02:54:47.518","2.0"
"2024-03-23 02:56:47.518","2.0"
"2024-03-23 02:58:47.518","2.0"
"2024-03-23 03:00:47.518","2.0"
"2024-03-23 03:02:47.518","2.0"
"2024-03-23 03:04:47.518","2.0"
"2024-03-23 03:06:47.518","2.0"
"2024-03-23 03:08:47.518","2.0"
"2024-03-23 03:10:47.518","2.0"
"2024-03-23 03:12:47.518","2.0"
"2024-03-23 03:14:47.518","2.0"
"2024-03-23 03:16:47.518","2.0"
"2024-03-23 03:18:47.518","2.0"
"2024-03-23 03:20:47.518","2.0"
"2024-03-23 03:22:47.518","2.0"
"2024-03-23 03:24:47.518","2.0"
"2024-03-23 03:26:47.518","2.0"
"2024-03-23 03:28:47.518","2.0"
"2024-03-23 03:30:47.518","2.0"
"2024-03-23 03:32:47.518","2.0"
"2024-03-23 03:34:47.518","2.0"
"2024-03-23 03:36:47.518","2.0"
"2024-03-23 03:38:47.518","2.0"
"2024-03-23 03:40:47.518","2.0"
"2024-03-23 03:42:47.518","2.0"
"2024-03-23 03:44:47.518","2.0"
"2024-03-23 03:46:47.518","2.0"
"2024-03-23 03:48:47.518","2.0"
"2024-03-23 03:50:47.518","2.0"
"2024-03-23 03:52:47.518","2.0"
"2024-03-23 03:54:47.518","2.0"
"2024-03-23 03:56:47.518","2.0"
"2024-03-23 03:58:47.518","2.0"
"2024-03-23 04:00:47.518","2.0"
"2024-03-23 04:02:47.518","2.0"
"2024-03-23 04:04:47.518","2.0"
"2024-03-23 04:06:47.518","2.0"
"2024-03-23 04:08:47.518","2.0"
"2024-03-23 04:10:47.518","2.0"
"2024-03-23 04:12:47.518","2.0"
"2024-03-23 04:14:47.518","2.0"
"2024-03-23 04:16:47.518","2.0"
"2024-03-23 04:18:47.518","2.0"
"2024-03-23 04:20:47.518","2.0"
"2024-03-23 04:22:47.518","2.0"
"2024-03-23 04:24:47.518","2.0"
"2024-03-23 04:26:47.518","2.0"
"2024-03-23 04:28:47.518","2.0"
"2024-03-23 04:30:47.518","2.0"
"2024-03-23 04:32:47.518","2.0"
"2024-03-23 04:34:47.518","2.0"
"2024-03-23 04:36:47.518","2.0"
"2024-03-23 04:38:47.518","2.0"
"2024-03-23 04:40:47.518","2.0"
"2024-03-23 04:42:47.518","2.0"
"2024-03-23 04:44:47.518","2.0"
"2024-03-23 04:46:47.518","2.0"
"2024-03-23 04:48:47.518","2.0"
"2024-03-23 04:50:47.518","2.0"
"2024-03-23 04:52:47.518","2.0"
"2024-03-23 04:54:47.518","2.0"
"2024-03-23 04:56:47.518","2.0"
"2024-03-23 04:58:47.518","2.0"
"2024-03-23 05:00:47.518","2.0"
"2024-03-23 05:02:47.518","2.0"
"2024-03-23 05:04:47.518","2.0"
"2024-03-23 05:06:47.518","2.0"
"2024-03-23 05:08:47.518","2.0"
"2024-03-23 05:10:47.518","2.0"
"2024-03-23 05:12:47.518","2.0"
"2024-03-23 05:14:47.518","2.0"
"2024-03-23 05:16:47.518","2.0"
"2024-03-23 05:18:47.518","2.0"
"2024-03-23 05:20:47.518","2.0"
"2024-03-23 05:22:47.518","2.0"
"2024-03-23 05:24:47.518","2.0"
"2024-03-23 05:26:47.518","2.0"
"2024-03-23 05:28:47.518","2.0"
"2024-03-23 05:30:47.518","2.0"
"2024-03-23 05:32:47.518","2.0"
"2024-03-23 05:34:47.518","2.0"
"2024-03-23 05:36:47.518","2.0"
"2024-03-23 05:38:47.518","2.0"
"2024-03-23 05:40:47.518","2.0"
"2024-03-23 05:42:47.518","2.0"
"2024-03-23 05:44:47.518","2.0"
"2024-03-23 05:46:47.518","2.0"
"2024-03-23 05:48:47.518","2.0"
"2024-03-23 05:50:47.518","2.0"
"2024-03-23 05:52:47.518","2.0"
"2024-03-23 05:54:47.518","2.0"
"2024-03-23 05:56:47.518","2.0"
"2024-03-23 05:58:47.518","2.0"
"2024-03-23 06:00:47.518","2.0"
"2024-03-23 06:02:47.518","2.0"
"2024-03-23 06:04:47.518","2.0"
"2024-03-23 06:06:47.518","2.0"
"2024-03-23 06:08:47.518","2.0"
"2024-03-23 06:10:47.518","2.0"
"2024-03-23 06:12:47.518","2.0"
"2024-03-23 06:14:47.518","2.0"
"2024-03-23 06:16:47.518","2.0"
"2024-03-23 06:18:47.518","2.0"
"2024-03-23 06:20:47.518","2.0"
"2024-03-23 06:22:47.518","2.0"
"2024-03-23 06:24:47.518","2.0"
"2024-03-23 06:26:47.518","2.0"
"2024-03-23 06:28:47.518","2.0"
"2024-03-23 06:30:47.518","2.0"
"2024-03-23 06:32:47.518","2.0"
"2024-03-23 06:34:47.518","2.0"
"2024-03-23 06:36:47.518","2.0"
"2024-03-23 06:38:47.518","2.0"
"2024-03-23 06:40:47.518","2.0"
"2024-03-23 06:42:47.518","2.0"
"2024-03-23 06:44:47.518","2.0"
"2024-03-23 06:46:47.518","2.0"
"2024-03-23 06:48:47.518","2.0"
"2024-03-23 06:50:47.518","2.0"
"2024-03-23 06:52:47.518","2.0"
"2024-03-23 06:54:47.518","2.0"
"2024-03-23 06:56:47.518","2.0"
"2024-03-23 06:58:47.518","2.0"
"2024-03-23 07:00:47.518","2.0"
"2024-03-23 07:02:47.518","2.0"
"2024-03-23 07:04:47.518","2.0"
"2024-03-23 07:06:47.518","2.0"
"2024-03-23 07:08:47.518","2.0"
"2024-03-23 07:10:47.518","2.0"
"2024-03-23 07:12:47.518","2.0"
"2024-03-23 07:14:47.518","2.0"
"2024-03-23 07:16:47.518","2.0"
"2024-03-23 07:18:47.518","0.0"
"2024-03-23 07:20:47.518","0.0"
"2024-03-23 07:22:47.518","0.0"
"2024-03-23 07:24:47.518","0.0"
"2024-03-23 07:26:47.518","0.0"
"2024-03-23 07:28:47.518","0.0"
"2024-03-23 07:30:47.518","0.0"
"2024-03-23 07:32:47.518","0.0"
"2024-03-23 07:34:47.518","0.0"
"2024-03-23 07:36:47.518","0.0"
"2024-03-23 07:38:47.518","0.0"
"2024-03-23 07:40:47.518","0.0"
"2024-03-23 07:42:47.518","0.0"
"2024-03-23 07:44:47.518","0.0"
"2024-03-23 07:46:47.518","2.0"
"2024-03-23 07:48:47.518","2.0"
"2024-03-23 07:50:47.518","2.0"
"2024-03-23 07:52:47.518","2.0"
"2024-03-23 07:54:47.518","2.0"
"2024-03-23 07:56:47.518","2.0"
"2024-03-23 07:58:47.518","2.0"
"2024-03-23 08:00:47.518","2.0"
"2024-03-23 08:02:47.518","2.0"
"2024-03-23 08:04:47.518","0.0"
"2024-03-23 08:06:47.518","0.0"
"2024-03-23 08:08:47.518","0.0"
"2024-03-23 08:10:47.518","0.0"
"2024-03-23 08:12:47.518","0.0"
"2024-03-23 08:14:47.518","0.0"
"2024-03-23 08:16:47.518","0.0"
"2024-03-23 08:18:47.518","0.0"
"2024-03-23 08:20:47.518","0.0"
"2024-03-23 08:22:47.518","0.0"
"2024-03-23 08:24:47.518","0.0"
"2024-03-23 08:26:47.518","0.0"
"2024-03-23 08:28:47.518","0.0"
"2024-03-23 08:30:47.518","0.0"
"2024-03-23 08:32:47.518","0.0"
"2024-03-23 08:34:47.518","0.0"
"2024-03-23 08:36:47.518","0.0"
"2024-03-23 08:38:47.518","0.0"
"2024-03-23 08:40:47.518","0.0"
"2024-03-23 08:42:47.518","0.0"
"2024-03-23 08:44:47.518","0.0"
"2024-03-23 08:46:47.518","0.0"
"2024-03-23 08:48:47.518","0.0"
"2024-03-23 08:50:47.518","0.0"
"2024-03-23 08:52:47.518","0.0"
"2024-03-23 08:54:47.518","0.0"
"2024-03-23 08:56:47.518","0.0"
"2024-03-23 08:58:47.518","0.0"
"2024-03-23 09:00:47.518","0.0"
"2024-03-23 09:02:47.518","0.0"
"2024-03-23 09:04:47.518","0.0"
"2024-03-23 09:06:47.518","0.0"
"2024-03-23 09:08:47.518","0.0"
"2024-03-23 09:10:47.518","0.0"
"2024-03-23 09:12:47.518","0.0"
"2024-03-23 09:14:47.518","0.0"
"2024-03-23 09:16:47.518","0.0"
"2024-03-23 09:18:47.518","0.0"
"2024-03-23 09:20:47.518","0.0"
"2024-03-23 09:22:47.518","0.0"
"2024-03-23 09:24:47.518","0.0"
"2024-03-23 09:26:47.518","0.0"
"2024-03-23 09:28:47.518","0.0"
"2024-03-23 09:30:47.518","0.0"
"2024-03-23 09:32:47.518","0.0"
"2024-03-23 09:34:47.518","0.0"
"2024-03-23 09:36:47.518","0.0"
"2024-03-23 09:38:47.518","0.0"
"2024-03-23 09:40:47.518","0.0"
"2024-03-23 09:42:47.518","0.0"
"2024-03-23 09:44:47.518","0.0"
"2024-03-23 09:46:47.518","0.0"
"2024-03-23 09:48:47.518","0.0"
"2024-03-23 09:50:47.518","0.0"
"2024-03-23 09:52:47.518","0.0"
"2024-03-23 09:54:47.518","0.0"
"2024-03-23 09:56:47.518","0.0"
"2024-03-23 09:58:47.518","0.0"
"2024-03-23 10:00:47.518","0.0"
"2024-03-23 10:02:47.518","0.0"
"2024-03-23 10:04:47.518","0.0"
"2024-03-23 10:06:47.518","0.0"
"2024-03-23 10:08:47.518","0.0"
"2024-03-23 10:10:47.518","0.0"
"2024-03-23 10:12:47.518","0.0"
"2024-03-23 10:14:47.518","0.0"
"2024-03-23 10:16:47.518","0.0"
"2024-03-23 10:18:47.518","0.0"
"2024-03-23 10:20:47.518","0.0"
"2024-03-23 10:22:47.518","0.0"
"2024-03-23 10:24:47.518","0.0"
"2024-03-23 10:26:47.518","0.0"
"2024-03-23 10:28:47.518","0.0"
"2024-03-23 10:30:47.518","0.0"
"2024-03-23 10:32:47.518","0.0"
"2024-03-23 10:34:47.518","0.0"
"2024-03-23 10:36:47.518","0.0"
"2024-03-23 10:38:47.518","0.0"
"2024-03-23 10:40:47.518","0.0"
"2024-03-23 10:42:47.518","0.0"
"2024-03-23 10:44:47.518","0.0"
"2024-03-23 10:46:47.518","0.0"
"2024-03-23 10:48:47.518","0.0"
"2024-03-23 10:50:47.518","0.0"
"2024-03-23 10:52:47.518","0.0"
"2024-03-23 10:54:47.518","0.0"
"2024-03-23 10:56:47.518","0.0"
"2024-03-23 10:58:47.518","0.0"
"2024-03-23 11:00:47.518","0.0"
"2024-03-23 11:02:47.518","0.0"
"2024-03-23 11:04:47.518","0.0"
"2024-03-23 11:06:47.518","0.0"
"2024-03-23 11:08:47.518","0.0"
"2024-03-23 11:10:47.518","0.0"
"2024-03-23 11:12:47.518","0.0"
"2024-03-23 11:14:47.518","0.0"
"2024-03-23 11:16:47.518","0.0"
"2024-03-23 11:18:47.518","0.0"
"2024-03-23 11:20:47.518","0.0"
"2024-03-23 11:22:47.518","0.0"
"2024-03-23 11:24:47.518","0.0"
"2024-03-23 11:26:47.518","0.0"
"2024-03-23 11:28:47.518","0.0"
"2024-03-23 11:30:47.518","0.0"
"2024-03-23 11:32:47.518","0.0"
"2024-03-23 11:34:47.518","0.0"
"2024-03-23 11:36:47.518","0.0"
"2024-03-23 11:38:47.518","0.0"
"2024-03-23 11:40:47.518","0.0"
"2024-03-23 11:42:47.518","0.0"
"2024-03-23 11:44:47.518","0.0"
"2024-03-23 11:46:47.518","0.0"
"2024-03-23 11:48:47.518","0.0"
"2024-03-23 11:50:47.518","0.0"
"2024-03-23 11:52:47.518","0.0"
"2024-03-23 11:54:47.518","0.0"
"2024-03-23 11:56:47.518","0.0"
"2024-03-23 11:58:47.518","0.0"
"2024-03-23 12:00:47.518","0.0"
"2024-03-23 12:02:47.518","0.0"
"2024-03-23 12:04:47.518","0.0"
"2024-03-23 12:06:47.518","0.0"
"2024-03-23 12:08:47.518","0.0"
"2024-03-23 12:10:47.518","0.0"
"2024-03-23 12:12:47.518","0.0"
"2024-03-23 12:14:47.518","0.0"
"2024-03-23 12:16:47.518","0.0"
"2024-03-23 12:18:47.518","2.0"
"2024-03-23 12:20:47.518","2.0"
"2024-03-23 12:22:47.518","2.0"
"2024-03-23 12:24:47.518","2.0"
"2024-03-23 12:26:47.518","2.0"
"2024-03-23 12:28:47.518","2.0"
"2024-03-23 12:30:47.518","2.0"
"2024-03-23 12:32:47.518","2.0"
"2024-03-23 12:34:47.518","2.0"
"2024-03-23 12:36:47.518","2.0"
"2024-03-23 12:38:47.518","2.0"
"2024-03-23 12:40:47.518","2.0"
"2024-03-23 12:42:47.518","2.0"
"2024-03-23 12:44:47.518","2.0"
"2024-03-23 12:46:47.518","2.0"
"2024-03-23 12:48:47.518","2.0"
"2024-03-23 12:50:47.518","2.0"
"2024-03-23 12:52:47.518","2.0"
"2024-03-23 12:54:47.518","2.0"
"2024-03-23 12:56:47.518","2.0"
"2024-03-23 12:58:47.518","2.0"
"2024-03-23 13:00:47.518","2.0"
"2024-03-23 13:02:47.518","2.0"
"2024-03-23 13:04:47.518","2.0"
"2024-03-23 13:06:47.518","2.0"
"2024-03-23 13:08:47.518","2.0"
"2024-03-23 13:10:47.518","2.0"
"2024-03-23 13:12:47.518","2.0"
"2024-03-23 13:14:47.518","2.0"
"2024-03-23 13:16:47.518","2.0"
"2024-03-23 13:18:47.518","2.0"
"2024-03-23 13:20:47.518","2.0"
"2024-03-23 13:22:47.518","2.0"
"2024-03-23 13:24:47.518","2.0"
"2024-03-23 13:26:47.518","2.0"
"2024-03-23 13:28:47.518","2.0"
"2024-03-23 13:30:47.518","2.0"
"2024-03-23 13:32:47.518","2.0"
"2024-03-23 13:34:47.518","2.0"
"2024-03-23 13:36:47.518","2.0"
"2024-03-23 13:38:47.518","2.0"
"2024-03-23 13:40:47.518","2.0"
"2024-03-23 13:42:47.518","2.0"
"2024-03-23 13:44:47.518","2.0"
"2024-03-23 13:46:47.518","2.0"
"2024-03-23 13:48:47.518","2.0"
"2024-03-23 13:50:47.518","2.0"
"2024-03-23 13:52:47.518","2.0"
"2024-03-23 13:54:47.518","2.0"
"2024-03-23 13:56:47.518","2.0"
"2024-03-23 13:58:47.518","2.0"
"2024-03-23 14:00:47.518","2.0"
"2024-03-23 14:02:47.518","2.0"
"2024-03-23 14:04:47.518","2.0"
"2024-03-23 14:06:47.518","2.0"
"2024-03-23 14:08:47.518","2.0"
"2024-03-23 14:10:47.518","2.0"
"2024-03-23 14:12:47.518","2.0"
"2024-03-23 14:14:47.518","2.0"
"2024-03-23 14:16:47.518","2.0"
"2024-03-23 14:18:47.518","2.0"
"2024-03-23 14:20:47.518","2.0"
"2024-03-23 14:22:47.518","2.0"
"2024-03-23 14:24:47.518","2.0"
"2024-03-23 14:26:47.518","2.0"
"2024-03-23 14:28:47.518","2.0"
"2024-03-23 14:30:47.518","2.0"
"2024-03-23 14:32:47.518","2.0"
"2024-03-23 14:34:47.518","2.0"
"2024-03-23 14:36:47.518","2.0"
"2024-03-23 14:38:47.518","2.0"
"2024-03-23 14:40:47.518","2.0"
"2024-03-23 14:42:47.518","2.0"
"2024-03-23 14:44:47.518","2.0"
"2024-03-23 14:46:47.518","2.0"
